2018-04-30T04:12:00.000+08:00,0.03353030353107236,0.9031060617981534,0.0633484853826689,0.09424848414280197,17276.393333333333
2018-04-30T04:13:00.000+08:00,0.01810714296464409,0.8786785740937505,0.103232143313757,0.21272500191948243,16808.366666666665
2018-04-30T04:14:00.000+08:00,0.015544117647497094,0.8942352936548346,0.0607647060909692,0.13016176508630023,16678.892
2018-04-30T04:15:00.000+08:00,0.023058823583757177,0.9132058830822215,0.06373529441599898,0.11704558627132107,17771.899999999998
2018-04-30T04:16:00.000+08:00,0.026229508648641774,0.9098852472227128,0.0638852452584466,0.09329016189106175,19498.683333333334
2018-04-30T04:17:00.000+08:00,0.027463768217442692,0.8944492754728898,0.07805797101362892,0.1250927544374397,19289.785
2018-04-30T04:18:00.000+08:00,0.016327868597429306,0.9042622935576518,0.07936065521885137,0.15758032779224584,18961.856666666667
2018-04-30T04:19:00.000+08:00,0.038211538742941156,0.8769615389979802,0.08478846143071468,0.15855961565214854,17737.111666666668
2018-04-30T04:20:00.000+08:00,0.015368421153541197,0.9067017571967945,0.07792982419854716,0.18185438764722725,16026.271666666667
2018-04-30T04:21:00.000+08:00,0.04106329084385799,0.889974680882466,0.06893670889018458,0.10353797485556783,16047.51
2018-04-30T04:22:00.000+08:00,0.011838235344518633,0.9158676494570339,0.07229411749936202,0.18111764595789068,15190.945
2018-04-30T04:23:00.000+08:00,0.018177419360126217,0.9075806458150187,0.0741935484111309,0.1834774209607032,15360.261666666667
2018-04-30T04:24:00.000+08:00,0.03493103468469504,0.8751379282310091,0.08993103438667183,0.17919138086767034,13949.175
2018-04-30T04:25:00.000+08:00,0.023068965187874334,0.9070862058935494,0.06986206917670267,0.14555344923303046,14119.028333333335
2018-04-30T04:26:00.000+08:00,0.022040000036358833,0.9139599978923798,0.06395999915897846,0.12001199901103973,15999.048333333332
2018-04-30T04:27:00.000+08:00,0.03546774207103637,0.887661287380803,0.07685483841886444,0.11880645089812818,15589.321666666665
2018-04-30T04:28:00.000+08:00,0.02559999982515971,0.8624266656239827,0.1119466661910216,0.22938133388757706,14380.581666666667
2018-04-30T04:29:00.000+08:00,0.01510204093492761,0.8894285729953221,0.09546938766630328,0.21711020460542368,14640.14
2018-04-30T04:30:00.000+08:00,0.027479451915172683,0.8743287676001248,0.08449315055184169,0.1441794517513824,13215.574
2018-04-30T04:31:00.000+08:00,0.034426666349172595,0.8849733336766561,0.06725333382685979,0.10534266461928686,14165.575
2018-04-30T04:32:00.000+08:00,0.03692727278579365,0.9191454540599476,0.043909091434695506,0.03506909039887515,13812.186666666665
2018-04-30T04:33:00.000+08:00,0.020857142854710013,0.8805918359026617,0.098530613570189,0.20756530579255553,15005.856666666668
2018-04-30T04:34:00.000+08:00,0.030000000473177225,0.8804912276958164,0.08949122904685505,0.13613684253211608,15053.261666666665
2018-04-30T04:35:00.000+08:00,0.035543479106348495,0.905999999979268,0.0584347827926926,0.09881086890464244,15199.355
2018-04-30T04:36:00.000+08:00,0.01945098022035524,0.9027450972912359,0.07774509825542861,0.17357254868336752,17174.12
2018-04-30T04:37:00.000+08:00,0.027999999857432133,0.9208918954875018,0.051135135462155215,0.08504594459727004,17319.198
2018-04-30T04:38:00.000+08:00,0.030109091170809486,0.8982545462521639,0.07160000015388836,0.14344545399600808,16651.471666666668
2018-04-30T04:39:00.000+08:00,0.018981818448413502,0.9107818191701715,0.07016363699327816,0.1566672720015049,15265.906666666668
2018-04-30T04:40:00.000+08:00,0.035271186192156904,0.8759322014905638,0.08881355935739259,0.17152711698564432,14714.253333333336
2018-04-30T04:41:00.000+08:00,0.027055555609641253,0.9064259264204237,0.04800000014128508,0.09493148175102693,15126.398333333333
2018-04-30T04:42:00.000+08:00,0.02990909064696594,0.9067954556508497,0.06322727318514478,0.10903409216552973,13296.794
2018-04-30T04:43:00.000+08:00,0.025999999937734435,0.9119285706962857,0.06201785709708929,0.11207142711750098,13912.882
2018-04-30T04:44:00.000+08:00,0.02146774151873204,0.8958709653346769,0.08267741959782378,0.17213386970181618,14499.773333333333
2018-04-30T04:45:00.000+08:00,0.01717105257864061,0.8934078945925361,0.07624999968040931,0.15603815700466694,13852.92
2018-04-30T04:46:00.000+08:00,0.04558730184558838,0.8614603167488462,0.07706349153840353,0.048214286506649044,14012.196000000002
2018-04-30T04:47:00.000+08:00,0.020387754908629825,0.8750612285672402,0.10455101979326228,0.20973877661994525,11180.998333333333
2018-04-30T04:48:00.000+08:00,0.03579245310909343,0.8796603764003178,0.08449056632113906,0.119169811595161,11116.946666666667
2018-04-30T04:49:00.000+08:00,0.014697674575240113,0.9387674428695856,0.04648837230579798,0.11431162674413171,11345.423333333332
2018-04-30T04:50:00.000+08:00,0.019500000003193105,0.9228749998978206,0.057624999566801956,0.10514642896928958,11422.44
2018-04-30T04:51:00.000+08:00,0.01689855068706084,0.8930724626002104,0.07549275328283725,0.18063478182623352,12950.793333333333
2018-04-30T04:52:00.000+08:00,0.04533750014379621,0.8605624996125698,0.09409999982453883,0.14106249972246587,11505.228000000001
2018-04-30T04:53:00.000+08:00,0.016930555717812643,0.9128333330154419,0.07024999945941898,0.13463611114356253,10544.593333333332
2018-04-30T04:54:00.000+08:00,0.025527272576635535,0.874636359648271,0.0997999991882931,0.19617272588339718,11223.063999999998
2018-04-30T04:55:00.000+08:00,0.03215384603692935,0.9071846155019907,0.06066153909151371,0.07786769110422868,11282.258333333333
2018-04-30T04:56:00.000+08:00,0.010176470612778384,0.903803921213337,0.08601960773561515,0.2185764698421254,11214.44
